"","Team","X","Opponent","Result","Date"
"402","Houston","","Mississippi State","L (24-47)","2010-10-09"
"403","Houston","@","Rice","L (31-34)","2010-10-16"
"404","Houston","@","Southern Methodist","W (45-20)","2010-10-23"
"405","Houston","@","Memphis","W (56-17)","2010-10-30"
"406","Houston","","Tulsa","L (25-28)","2010-11-13"
"407","Houston","@","Southern Mississippi","L (41-59)","2010-11-20"
"408","Houston","@","Texas Tech","L (20-35)","2010-11-27"
"409","Idaho","","Non-Major","W (45-0)","2010-09-02"
"410","Idaho","@","Nebraska","L (17-38)","2010-09-11"
"411","Idaho","","Nevada-Las Vegas","W (30-7)","2010-09-18"
"412","Idaho","@","Western Michigan","W (33-13)","2010-10-02"
"413","Idaho","@","Louisiana Tech","L (35-48)","2010-10-16"
"414","Idaho","","New Mexico State","W (37-14)","2010-10-23"
"415","Idaho","","Nevada","L (17-63)","2010-11-06"
"416","Idaho","@","Utah State","W (28-6)","2010-11-20"
"417","Idaho","","San Jose State","W (26-23)","2010-12-04"
"418","Illinois","N","Missouri","L (13-23)","2010-09-04"
"419","Illinois","","Non-Major","W (35-3)","2010-09-11"
"420","Illinois","","Northern Illinois","W (28-22)","2010-09-18"
"421","Illinois","","Ohio State","L (13-24)","2010-10-02"
"422","Illinois","@","Penn State","W (33-13)","2010-10-09"
"423","Illinois","@","Michigan State","L (6-26)","2010-10-16"
"424","Illinois","","Indiana","W (43-13)","2010-10-23"
"425","Illinois","","Purdue","W (44-10)","2010-10-30"
"426","Illinois","@","Michigan","L (65-67)","2010-11-06"
"427","Illinois","","Minnesota","L (34-38)","2010-11-13"
"428","Illinois","@","Northwestern","W (48-27)","2010-11-20"
"429","Indiana","","Non-Major","W (51-17)","2010-09-02"
"430","Indiana","@","Western Kentucky","W (38-21)","2010-09-18"
"431","Indiana","","Michigan","L (35-42)","2010-10-02"
"432","Indiana","@","Ohio State","L (10-38)","2010-10-09"
"433","Indiana","","Northwestern","L (17-20)","2010-10-30"
"434","Indiana","","Iowa","L (13-18)","2010-11-06"
"435","Indiana","@","Wisconsin","L (20-83)","2010-11-13"
"436","Indiana","N","Penn State","L (24-41)","2010-11-20"
"437","Indiana","@","Purdue","W (34-31)","2010-11-27"
"438","Iowa State","","Northern Illinois","W (27-10)","2010-09-02"
"439","Iowa State","@","Iowa","L (7-35)","2010-09-11"
"440","Iowa State","@","Kansas State","L (20-27)","2010-09-18"
"441","Iowa State","","Non-Major","W (27-0)","2010-09-25"
"442","Iowa State","","Texas Tech","W (52-38)","2010-10-02"
"443","Iowa State","","Utah","L (27-68)","2010-10-09"
"444","Iowa State","@","Oklahoma","L (0-52)","2010-10-16"
"445","Iowa State","@","Texas","W (28-21)","2010-10-23"
"446","Iowa State","","Kansas","W (28-16)","2010-10-30"
"447","Iowa State","","Nebraska","L (30-31)","2010-11-06"
"448","Iowa State","","Missouri","L (0-14)","2010-11-20"
"449","Iowa","","Non-Major","W (37-7)","2010-09-04"
"450","Iowa","","Penn State","W (24-3)","2010-10-02"
"451","Iowa","@","Michigan","W (38-28)","2010-10-16"
"452","Iowa","","Wisconsin","L (30-31)","2010-10-23"
"453","Iowa","","Michigan State","W (37-6)","2010-10-30"
"454","Iowa","@","Northwestern","L (17-21)","2010-11-13"
"455","Iowa","","Ohio State","L (17-20)","2010-11-20"
"456","Iowa","@","Minnesota","L (24-27)","2010-11-27"
"457","Iowa","N","Missouri","W (27-24)","2010-12-28"
"458","Kansas State","","UCLA","W (31-22)","2010-09-04"
"459","Kansas State","","Non-Major","W (48-24)","2010-09-11"
"460","Kansas State","","Nebraska","L (13-48)","2010-10-07"
"461","Kansas State","@","Kansas","W (59-7)","2010-10-14"
"462","Kansas State","","Oklahoma State","L (14-24)","2010-10-30"
"463","Kansas State","","Texas","W (39-14)","2010-11-06"
"464","Kansas State","@","Missouri","L (28-38)","2010-11-13"
"465","Kansas State","@","North Texas","W (49-41)","2010-11-27"
"466","Kansas State","N","Syracuse","L (34-36)","2010-12-30"
"467","Kansas","","Non-Major","L (3-6)","2010-09-04"
"468","Kansas","@","Southern Mississippi","L (16-31)","2010-09-17"
"469","Kansas","","New Mexico State","W (42-16)","2010-09-25"
"470","Kansas","","Texas A&M","L (10-45)","2010-10-23"
"471","Kansas","@","Nebraska","L (3-20)","2010-11-13"
"472","Kansas","","Oklahoma State","L (14-48)","2010-11-20"
"473","Kansas","N","Missouri","L (7-35)","2010-11-27"
"474","Kent State","","Non-Major","W (41-10)","2010-09-02"
"475","Kent State","@","Penn State","L (0-24)","2010-09-18"
"476","Kent State","@","Miami (OH)","L (21-27)","2010-10-02"
"477","Kent State","@","Toledo","L (21-34)","2010-10-16"
"478","Kent State","","Temple","L (10-28)","2010-11-06"
"479","Kent State","@","Western Michigan","L (3-38)","2010-11-20"
"480","Kent State","","Ohio","W (28-6)","2010-11-26"
"481","Kentucky","@","Louisville","W (23-16)","2010-09-04"
"482","Kentucky","","Western Kentucky","W (63-28)","2010-09-11"
"483","Kentucky","@","Mississippi","L (35-42)","2010-10-02"
"484","Kentucky","","South Carolina","W (31-28)","2010-10-16"
"485","Kentucky","@","Mississippi State","L (17-24)","2010-10-30"
"486","Kentucky","","Non-Major","W (49-21)","2010-11-06"
"487","Kentucky","","Vanderbilt","W (38-20)","2010-11-13"
"488","Kentucky","@","Tennessee","L (14-24)","2010-11-27"
"489","Kentucky","N","Pittsburgh","L (10-27)","2011-01-08"
"490","Louisiana State","N","North Carolina","W (30-24)","2010-09-04"
"491","Louisiana State","@","Vanderbilt","W (27-3)","2010-09-11"
"492","Louisiana State","","Mississippi State","W (29-7)","2010-09-18"
"493","Louisiana State","","West Virginia","W (20-14)","2010-09-25"
"494","Louisiana State","","Tennessee","W (16-14)","2010-10-02"
"495","Louisiana State","","Non-Major","W (32-10)","2010-10-16"
"496","Louisiana State","","Louisiana-Monroe","W (51-0)","2010-11-13"
"497","Louisiana State","","Mississippi","W (43-36)","2010-11-20"
"498","Louisiana State","N","Texas A&M","W (41-24)","2011-01-07"
"499","Louisiana Tech","","Non-Major","W (20-6)","2010-09-04"
"500","Louisiana Tech","@","Texas A&M","L (16-48)","2010-09-11"
"501","Louisiana Tech","","Navy","L (23-37)","2010-09-18"
"502","Louisiana Tech","","Southern Mississippi","L (12-13)","2010-09-25"
"503","Louisiana Tech","","Utah State","W (24-6)","2010-10-09"
"504","Louisiana Tech","@","New Mexico State","W (41-20)","2010-11-13"
"505","Louisiana Tech","@","San Jose State","W (45-38)","2010-11-27"
"506","Louisiana Tech","","Nevada","L (17-35)","2010-12-04"
"507","Louisiana-Monroe","","Non-Major","W (21-20)","2010-09-25"
"508","Louisiana-Monroe","@","Western Kentucky","W (35-30)","2010-10-16"
"509","Louisiana-Monroe","@","Middle Tennessee State","L (10-38)","2010-10-23"
"510","Louisiana-Monroe","","Troy","W (28-14)","2010-10-30"
"511","Louisiana-Monroe","","North Texas","W (49-37)","2010-11-20"
"512","Louisiana-Monroe","","Louisiana","L (22-23)","2010-11-27"
"513","Louisiana","","Middle Tennessee State","L (14-34)","2010-09-25"
"514","Louisiana","@","North Texas","W (28-27)","2010-10-02"
"515","Louisiana","","Oklahoma State","L (28-54)","2010-10-08"
"516","Louisiana","@","Troy","L (24-31)","2010-10-16"
"517","Louisiana","","Western Kentucky","L (21-54)","2010-10-23"
"518","Louisiana","@","Ohio","L (31-38)","2010-10-30"
"519","Louisiana","@","Mississippi","L (21-43)","2010-11-06"
"520","Louisville","","Non-Major","W (23-13)","2010-09-11"
"521","Louisville","@","Oregon State","L (28-35)","2010-09-18"
"522","Louisville","","Memphis","W (56-0)","2010-10-09"
"523","Louisville","@","Pittsburgh","L (3-20)","2010-10-30"
"524","Louisville","@","Syracuse","W (28-20)","2010-11-06"
"525","Louisville","","South Florida","L (21-24)","2010-11-13"
"526","Louisville","","West Virginia","L (10-17)","2010-11-20"
"527","Louisville","@","Rutgers","W (40-13)","2010-11-26"
"528","Louisville","N","Southern Mississippi","W (31-28)","2010-12-21"
"529","Marshall","@","Ohio State","L (7-45)","2010-09-02"
"530","Marshall","","West Virginia","L (21-24)","2010-09-10"
"531","Marshall","","Ohio","W (24-23)","2010-09-25"
"532","Marshall","@","Southern Mississippi","L (16-41)","2010-10-02"
"533","Marshall","","Texas-El Paso","W (16-12)","2010-10-30"
"534","Marshall","","Memphis","W (28-13)","2010-11-13"
"535","Marshall","@","Southern Methodist","L (17-31)","2010-11-20"
"536","Marshall","","Tulane","W (38-23)","2010-11-27"
"537","Maryland","N","Navy","W (17-14)","2010-09-06"
"538","Maryland","","Non-Major","W (62-3)","2010-09-11"
"539","Maryland","@","West Virginia","L (17-31)","2010-09-18"
"540","Maryland","","Wake Forest","W (62-14)","2010-10-30"
"541","Maryland","@","Miami (FL)","L (20-26)","2010-11-06"
"542","Maryland","@","Virginia","W (42-23)","2010-11-13"
"543","Maryland","","North Carolina State","W (38-31)","2010-11-27"
"544","Memphis","@","Mississippi State","L (7-49)","2010-09-04"
"545","Memphis","","Middle Tennessee State","W (24-17)","2010-09-18"
"546","Memphis","@","Texas-El Paso","L (13-16)","2010-09-25"
"547","Memphis","","Tulsa","L (7-48)","2010-10-02"
"548","Memphis","","Southern Mississippi","L (19-41)","2010-10-16"
"549","Memphis","","Tennessee","L (14-50)","2010-11-06"
"550","Miami (FL)","","Non-Major","W (45-0)","2010-09-02"
"551","Miami (FL)","@","Ohio State","L (24-36)","2010-09-11"
"552","Miami (FL)","@","Pittsburgh","W (31-3)","2010-09-23"
"553","Miami (FL)","","North Carolina","W (33-10)","2010-10-23"
"554","Miami (FL)","@","Virginia","L (19-24)","2010-10-30"
"555","Miami (FL)","","Virginia Tech","L (17-31)","2010-11-20"
"556","Miami (FL)","","South Florida","L (20-23)","2010-11-27"
"557","Miami (FL)","N","Notre Dame","L (17-33)","2010-12-31"
"558","Miami (OH)","@","Missouri","L (13-51)","2010-09-25"
"559","Miami (OH)","","Ohio","L (13-34)","2010-10-23"
"560","Miami (OH)","","Temple","W (23-3)","2010-11-23"
"561","Miami (OH)","N","Northern Illinois","W (26-21)","2010-12-03"
"562","Miami (OH)","N","Middle Tennessee State","W (35-21)","2011-01-06"
"563","Michigan State","","Western Michigan","W (38-14)","2010-09-04"
"564","Michigan State","","Notre Dame","W (34-31)","2010-09-18"
"565","Michigan State","","Non-Major","W (45-7)","2010-09-25"
"566","Michigan State","","Wisconsin","W (34-24)","2010-10-02"
"567","Michigan State","@","Michigan","W (34-17)","2010-10-09"
"568","Michigan State","@","Northwestern","W (35-27)","2010-10-23"
"569","Michigan State","","Minnesota","W (31-8)","2010-11-06"
"570","Michigan State","","Purdue","W (35-31)","2010-11-20"
"571","Michigan State","@","Penn State","W (28-22)","2010-11-27"
"572","Michigan","@","Notre Dame","W (28-24)","2010-09-11"
"573","Michigan","","Non-Major","W (42-37)","2010-09-18"
"574","Michigan","@","Penn State","L (31-41)","2010-10-30"
"575","Michigan","@","Purdue","W (27-16)","2010-11-13"
"576","Michigan","","Wisconsin","L (28-48)","2010-11-20"
"577","Michigan","@","Ohio State","L (7-37)","2010-11-27"
"578","Michigan","N","Mississippi State","L (14-52)","2011-01-01"
"579","Middle Tennessee State","","Minnesota","L (17-24)","2010-09-02"
"580","Middle Tennessee State","","Non-Major","W (56-33)","2010-09-11"
"581","Middle Tennessee State","","Troy","L (13-42)","2010-10-05"
"582","Middle Tennessee State","","North Texas","L (17-23)","2010-11-13"
"583","Middle Tennessee State","@","Western Kentucky","W (27-26)","2010-11-20"
"584","Minnesota","","Non-Major","L (38-41)","2010-09-11"
"585","Minnesota","","Southern California","L (21-32)","2010-09-18"
"586","Minnesota","","Northern Illinois","L (23-34)","2010-09-25"
"587","Minnesota","","Northwestern","L (28-29)","2010-10-02"
"588","Minnesota","@","Wisconsin","L (23-41)","2010-10-09"
"589","Minnesota","@","Purdue","L (17-28)","2010-10-16"
"590","Minnesota","","Penn State","L (21-33)","2010-10-23"
"591","Minnesota","","Ohio State","L (10-52)","2010-10-30"
"592","Mississippi State","","Non-Major","W (49-16)","2010-10-02"
"593","Mississippi State","@","Mississippi","W (31-23)","2010-11-27"
"594","Mississippi","","Non-Major","L (48-49)","2010-09-04"
"595","Mississippi","@","Tulane","W (27-13)","2010-09-11"
"596","Mississippi","","Vanderbilt","L (14-28)","2010-09-18"
"597","Mississippi","@","Tennessee","L (14-52)","2010-11-13"
"598","Missouri","","Non-Major","W (50-6)","2010-09-11"
"599","Missouri","","San Diego State","W (27-24)","2010-09-18"
"600","Missouri","@","Texas A&M","W (30-9)","2010-10-16"
"601","Missouri","","Oklahoma","W (36-27)","2010-10-23"
"602","Missouri","@","Nebraska","L (17-31)","2010-10-30"
"603","Missouri","@","Texas Tech","L (17-24)","2010-11-06"
"604","Navy","","Non-Major","W (13-7)","2010-09-11"
"605","Navy","@","Wake Forest","W (28-27)","2010-10-09"
"606","Navy","","Southern Methodist","W (28-21)","2010-10-16"
"607","Navy","N","Notre Dame","W (35-17)","2010-10-23"
"608","Navy","@","San Diego State","L (14-35)","2010-12-23"
"609","Nebraska","","Western Kentucky","W (49-10)","2010-09-04"
"610","Nebraska","@","Washington","W (56-21)","2010-09-18"
"611","Nebraska","","Non-Major","W (17-3)","2010-09-25"
"612","Nebraska","","Texas","L (13-20)","2010-10-16"
"613","Nebraska","@","Oklahoma State","W (51-41)","2010-10-23"
"614","Nebraska","@","Texas A&M","L (6-9)","2010-11-20"
"615","Nebraska","N","Oklahoma","L (20-23)","2010-12-04"
"616","Nebraska","N","Washington","L (7-19)","2010-12-30"
"617","Nevada-Las Vegas","","Wisconsin","L (21-41)","2010-09-04"
"618","Nevada-Las Vegas","@","Utah","L (10-38)","2010-09-11"
"619","Nevada-Las Vegas","","New Mexico","W (45-10)","2010-09-25"
"620","Nevada-Las Vegas","","Nevada","L (26-44)","2010-10-02"
"621","Nevada-Las Vegas","@","West Virginia","L (10-49)","2010-10-09"
"622","Nevada-Las Vegas","","Texas Christian","L (6-48)","2010-10-30"
"623","Nevada-Las Vegas","","Wyoming","W (42-16)","2010-11-13"
"624","Nevada-Las Vegas","@","San Diego State","L (14-48)","2010-11-27"
"625","Nevada","","Non-Major","W (49-24)","2010-09-02"
"626","Nevada","","San Jose State","W (35-13)","2010-10-09"
"627","Nevada","","Utah State","W (56-42)","2010-10-30"
"628","Nevada","","New Mexico State","W (52-6)","2010-11-20"
"629","New Mexico State","","San Diego State","L (21-41)","2010-09-11"
"630","New Mexico State","@","Texas-El Paso","L (10-42)","2010-09-18"
"631","New Mexico State","","New Mexico","W (16-14)","2010-10-09"
"632","New Mexico State","","San Jose State","W (29-27)","2010-10-30"
"633","New Mexico State","@","Utah State","L (22-27)","2010-11-06"
"634","New Mexico","@","Oregon","L (0-72)","2010-09-04"
"635","New Mexico","","Texas Tech","L (17-52)","2010-09-11"
"636","New Mexico","","Utah","L (14-56)","2010-09-18"
"637","New Mexico","","Texas-El Paso","L (20-38)","2010-10-02"
"638","New Mexico","","San Diego State","L (20-30)","2010-10-23"
"639","New Mexico","","Wyoming","W (34-31)","2010-11-06"
"640","New Mexico","","Texas Christian","L (17-66)","2010-11-27"
"641","North Carolina State","","Non-Major","W (48-7)","2010-09-04"
"642","North Carolina State","","Virginia Tech","L (30-41)","2010-10-02"
"643","North Carolina State","","Wake Forest","W (38-3)","2010-11-13"
"644","North Carolina State","@","North Carolina","W (29-25)","2010-11-20"
"645","North Carolina State","N","West Virginia","W (23-7)","2010-12-28"
"646","North Carolina","@","Rutgers","W (17-13)","2010-09-25"
"647","North Carolina","@","Virginia","W (44-10)","2010-10-16"
"648","North Carolina","","Non-Major","W (21-17)","2010-10-30"
"649","North Carolina","","Virginia Tech","L (10-26)","2010-11-13"
"650","North Carolina","N","Tennessee","W (30-27)","2010-12-30"
"651","North Texas","","Rice","L (31-32)","2010-09-11"
"652","North Texas","@","Western Kentucky","W (33-6)","2010-10-30"
"653","North Texas","","Troy","L (35-41)","2010-11-06"
"654","Northern Illinois","","Non-Major","W (23-17)","2010-09-11"
"655","Northern Illinois","","Temple","W (31-17)","2010-10-09"
"656","Northern Illinois","@","Western Michigan","W (28-21)","2010-10-30"
"657","Northern Illinois","","Toledo","W (65-30)","2010-11-09"
"658","Northwestern","@","Vanderbilt","W (23-21)","2010-09-04"
"659","Northwestern","","Non-Major","W (37-3)","2010-09-11"
"660","Northwestern","@","Rice","W (30-13)","2010-09-18"
"661","Northwestern","","Purdue","L (17-20)","2010-10-09"
"662","Northwestern","@","Penn State","L (21-35)","2010-11-06"
"663","Northwestern","@","Wisconsin","L (23-70)","2010-11-27"
"664","Northwestern","N","Texas Tech","L (38-45)","2011-01-01"
"665","Notre Dame","","Purdue","W (23-12)","2010-09-04"
"666","Notre Dame","","Stanford","L (14-37)","2010-09-25"
"667","Notre Dame","","Pittsburgh","W (23-17)","2010-10-09"
"668","Notre Dame","","Western Michigan","W (44-20)","2010-10-16"
"669","Notre Dame","","Tulsa","L (27-28)","2010-10-30"
"670","Notre Dame","","Utah","W (28-3)","2010-11-13"
"671","Notre Dame","@","Southern California","W (20-16)","2010-11-27"
"672","Ohio State","","Ohio","W (43-7)","2010-09-18"
"673","Ohio State","@","Wisconsin","L (18-31)","2010-10-16"
"674","Ohio State","","Purdue","W (49-0)","2010-10-23"
"675","Ohio State","","Penn State","W (38-14)","2010-11-13"
"676","Ohio","","Non-Major","W (33-10)","2010-09-04"
"677","Ohio","","Toledo","L (13-20)","2010-09-11"
"678","Ohio","@","Temple","W (31-23)","2010-11-16"
"679","Ohio","N","Troy","L (21-48)","2010-12-18"
"680","Oklahoma State","","Washington State","W (65-17)","2010-09-04"
"681","Oklahoma State","","Troy","W (41-38)","2010-09-11"
"682","Oklahoma State","","Tulsa","W (65-28)","2010-09-18"
"683","Oklahoma State","","Texas A&M","W (38-35)","2010-09-30"
"684","Oklahoma State","@","Texas Tech","W (34-17)","2010-10-16"
"685","Oklahoma State","@","Texas","W (33-16)","2010-11-13"
"686","Oklahoma State","","Oklahoma","L (41-47)","2010-11-27"
"687","Oklahoma","","Utah State","W (31-24)","2010-09-04"
"688","Oklahoma","N","Texas","W (28-20)","2010-10-02"
"689","Oklahoma","@","Texas A&M","L (19-33)","2010-11-06"
"690","Oklahoma","","Texas Tech","W (45-7)","2010-11-13"
"691","Oregon State","@","Texas Christian","L (21-30)","2010-09-04"
"692","Oregon State","@","Washington","L (34-35)","2010-10-16"
"693","Oregon State","@","UCLA","L (14-17)","2010-11-06"
"694","Oregon State","","Washington State","L (14-31)","2010-11-13"
"695","Oregon State","","Southern California","W (36-7)","2010-11-20"
"696","Oregon State","@","Stanford","L (0-38)","2010-11-27"
"697","Oregon State","","Oregon","L (20-37)","2010-12-04"
"698","Oregon","@","Tennessee","W (48-13)","2010-09-11"
"699","Oregon","","Non-Major","W (69-0)","2010-09-18"
"700","Oregon","","Stanford","W (52-31)","2010-10-02"
"701","Oregon","@","Washington State","W (43-23)","2010-10-09"
"702","Oregon","","UCLA","W (60-13)","2010-10-21"
"703","Oregon","@","Southern California","W (53-32)","2010-10-30"
"704","Oregon","","Washington","W (53-16)","2010-11-06"
"705","Penn State","","Non-Major","W (44-14)","2010-09-04"
"706","Penn State","","Temple","W (22-13)","2010-09-25"
"707","Pittsburgh","@","Utah","L (24-27)","2010-09-02"
"708","Pittsburgh","","Non-Major","W (38-16)","2010-09-11"
"709","Pittsburgh","@","Syracuse","W (45-14)","2010-10-16"
"710","Pittsburgh","","Rutgers","W (41-21)","2010-10-23"
"711","Pittsburgh","@","South Florida","W (17-10)","2010-11-20"
"712","Pittsburgh","","West Virginia","L (10-35)","2010-11-26"
"713","Purdue","","Non-Major","W (31-21)","2010-09-11"
"714","Purdue","","Toledo","L (20-31)","2010-09-25"
"715","Purdue","","Wisconsin","L (13-34)","2010-11-06"
"716","Rice","","Texas","L (17-34)","2010-09-04"
"717","Rice","","Southern Methodist","L (31-42)","2010-10-02"
"718","Rice","@","Texas-El Paso","L (24-44)","2010-10-09"
"719","Rice","@","Tulsa","L (27-64)","2010-11-06"
"720","Rice","@","Tulane","L (49-54)","2010-11-13"
"721","Rutgers","","Non-Major","W (31-0)","2010-09-02"
"722","Rutgers","","Tulane","L (14-17)","2010-10-02"
"723","Rutgers","@","South Florida","L (27-28)","2010-11-03"
"724","Rutgers","","Syracuse","L (10-13)","2010-11-13"
"725","Rutgers","@","West Virginia","L (14-35)","2010-12-04"
"726","San Diego State","","Non-Major","W (47-0)","2010-09-04"
"727","San Diego State","","Utah State","W (41-7)","2010-09-25"
"728","San Diego State","@","Wyoming","W (48-38)","2010-10-30"
"729","San Diego State","@","Texas Christian","L (35-40)","2010-11-13"
"730","San Diego State","","Utah","L (34-38)","2010-11-20"
"731","San Jose State","@","Wisconsin","L (14-27)","2010-09-11"
"732","San Jose State","","Non-Major","W (16-11)","2010-09-18"
"733","San Jose State","@","Utah","L (3-56)","2010-09-25"
"734","San Jose State","","Non-Major","L (13-14)","2010-10-02"
"735","San Jose State","","Utah State","L (34-38)","2010-11-13"
"736","South Carolina","","Southern Mississippi","W (41-13)","2010-09-02"
"737","South Carolina","","Non-Major","W (38-19)","2010-09-18"
"738","South Carolina","@","Vanderbilt","W (21-7)","2010-10-23"
"739","South Carolina","","Tennessee","W (38-24)","2010-10-30"
"740","South Carolina","","Troy","W (69-24)","2010-11-20"
"741","South Florida","","Non-Major","W (59-14)","2010-09-04"
"742","South Florida","","Western Kentucky","W (24-12)","2010-09-25"
"743","South Florida","","Syracuse","L (9-13)","2010-10-09"
"744","South Florida","@","West Virginia","L (6-20)","2010-10-14"
"745","Southern California","","Virginia","W (17-14)","2010-09-11"
"746","Southern California","@","Washington State","W (50-16)","2010-09-25"
"747","Southern California","","Washington","L (31-32)","2010-10-02"
"748","Southern California","@","Stanford","L (35-37)","2010-10-09"
"749","Southern California","@","UCLA","W (28-14)","2010-12-04"
"750","Southern Methodist","@","Texas Tech","L (27-35)","2010-09-05"
"751","Southern Methodist","","Washington State","W (35-21)","2010-09-18"
"752","Southern Methodist","","Texas Christian","L (24-41)","2010-09-24"
"753","Southern Methodist","","Tulsa","W (21-18)","2010-10-09"
"754","Southern Methodist","@","Tulane","W (31-17)","2010-10-30"
"755","Southern Methodist","@","Texas-El Paso","L (14-28)","2010-11-06"
"756","Southern Mississippi","","Non-Major","W (34-7)","2010-09-11"
"757","Southern Mississippi","@","Tulane","W (46-30)","2010-11-06"
"758","Southern Mississippi","@","Tulsa","L (50-56)","2010-11-26"
"759","Stanford","","Non-Major","W (52-17)","2010-09-04"
"760","Stanford","@","UCLA","W (35-0)","2010-09-11"
"761","Stanford","","Wake Forest","W (68-24)","2010-09-18"
"762","Stanford","","Washington State","W (38-28)","2010-10-23"
"763","Stanford","@","Washington","W (41-0)","2010-10-30"
"764","Stanford","N","Virginia Tech","W (40-12)","2011-01-03"
"765","Syracuse","@","Washington","L (20-41)","2010-09-11"
"766","Syracuse","","Non-Major","W (38-14)","2010-09-18"
"767","Syracuse","","Non-Major","W (42-7)","2010-09-25"
"768","Syracuse","@","West Virginia","W (19-14)","2010-10-23"
"769","Temple","","Non-Major","W (31-24)","2010-09-03"
"770","Tennessee","","Non-Major","W (50-0)","2010-09-04"
"771","Tennessee","@","Vanderbilt","W (24-10)","2010-11-20"
"772","Texas A&M","","Non-Major","W (48-7)","2010-09-04"
"773","Texas A&M","","Texas Tech","W (45-27)","2010-10-30"
"774","Texas A&M","@","Texas","W (24-17)","2010-11-25"
"775","Texas Christian","","Non-Major","W (62-7)","2010-09-11"
"776","Texas Christian","","Wyoming","W (45-0)","2010-10-09"
"777","Texas Christian","@","Utah","W (47-7)","2010-11-06"
"778","Texas Christian","N","Wisconsin","W (21-19)","2011-01-01"
"779","Texas Tech","","Texas","L (14-24)","2010-09-18"
"780","Texas Tech","","Non-Major","W (64-21)","2010-11-20"
"781","Texas-El Paso","","Non-Major","W (31-10)","2010-09-04"
"782","Texas-El Paso","","Tulane","L (24-34)","2010-10-23"
"783","Texas-El Paso","@","Tulsa","L (28-31)","2010-11-20"
"784","Texas","","Wyoming","W (34-7)","2010-09-11"
"785","Texas","","UCLA","L (12-34)","2010-09-25"
"786","Toledo","@","Western Michigan","W (37-24)","2010-09-18"
"787","Toledo","","Wyoming","L (15-20)","2010-10-02"
"788","Troy","","Western Kentucky","W (28-14)","2010-11-27"
"789","Tulane","","Non-Major","W (27-21)","2010-09-02"
"790","Tulane","@","Tulsa","L (24-52)","2010-10-16"
"791","Tulsa","","Non-Major","W (41-14)","2010-09-25"
"792","UCLA","","Washington State","W (42-28)","2010-10-02"
"793","UCLA","@","Washington","L (7-24)","2010-11-18"
"794","Utah State","","Non-Major","W (38-17)","2010-09-11"
"795","Utah","@","Wyoming","W (30-6)","2010-10-16"
"796","Vanderbilt","","Wake Forest","L (13-34)","2010-11-27"
"797","Virginia Tech","","Non-Major","L (16-21)","2010-09-11"
"798","Virginia Tech","","Wake Forest","W (52-21)","2010-10-16"
"799","Virginia Tech","","Virginia","W (37-7)","2010-11-27"
"800","Virginia","","Non-Major","W (34-13)","2010-09-04"
"801","Virginia","","Non-Major","W (48-7)","2010-09-25"
"802","Wake Forest","","Non-Major","W (53-13)","2010-09-02"
"803","Washington State","","Non-Major","W (23-22)","2010-09-11"
"804","Washington State","","Washington","L (28-35)","2010-12-04"
"805","West Virginia","","Non-Major","W (31-0)","2010-09-04"
"806","Western Michigan","","Non-Major","W (49-14)","2010-09-11"
"807","Wisconsin","","Non-Major","W (70-3)","2010-09-25"
"808","Wyoming","","Non-Major","W (28-20)","2010-09-04"
